customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
11496,85,3,7013.789999999999,4,3,4,434,Loyal Customers
11497,86,1,34.99,4,1,1,411,Recent Customers
11498,20,16,561.53,4,4,3,443,Loyal Customers
11499,214,2,192.21,2,2,2,222,Needs Attention
11500,19,16,654.27,4,4,3,443,Loyal Customers
11501,7,16,872.25,4,4,3,443,Loyal Customers
11502,2,16,1026.29,4,4,3,443,Loyal Customers
11503,52,2,61.779999999999994,4,2,2,422,Recent Customers
11504,271,2,44.57,1,2,1,121,Almost Lost
11505,36,16,846.77,4,4,3,443,Loyal Customers
11506,7,16,748.6,4,4,3,443,Loyal Customers
11507,9,16,653.06,4,4,3,443,Loyal Customers
11508,260,2,77.27000000000001,2,2,2,222,Needs Attention
11509,184,1,196.29,2,1,2,212,Needs Attention
11510,34,5,258.15,4,4,2,442,Loyal Customers
11511,322,1,35.0,1,1,1,111,Lost Customers
11512,32,1,2319.99,4,1,3,413,Recent Customers
11513,235,1,863.95,2,1,3,213,Needs Attention
11514,219,1,39.99,2,1,1,211,Needs Attention
11515,284,2,5930.23,1,2,4,124,Almost Lost
11516,227,2,5915.54,2,2,4,224,Big Spender
11517,159,2,101.76,3,2,2,322,Needs Attention
11518,79,2,82.2,4,2,2,422,Recent Customers
11519,18,16,757.27,4,4,3,443,Loyal Customers
11520,10,16,822.97,4,4,3,443,Loyal Customers
11521,83,2,44.57,4,2,1,421,Recent Customers
11522,362,2,5888.24,1,2,4,124,Almost Lost
11523,348,1,2376.9599999999996,1,1,3,113,Lost Customers
11524,104,2,42.28,3,2,1,321,Needs Attention
11525,341,2,5935.549999999999,1,2,4,124,Almost Lost
11526,360,1,2376.9599999999996,1,1,3,113,Lost Customers
11527,89,2,39.58,3,2,1,321,Needs Attention
11528,344,2,5959.709999999999,1,2,4,124,Almost Lost
11529,359,2,5944.209999999999,1,2,4,124,Almost Lost
11530,30,16,573.8,4,4,3,443,Loyal Customers
11531,355,2,5875.549999999999,1,2,4,124,Almost Lost
11532,33,2,44.57,4,2,1,421,Recent Customers
11533,19,2,37.29,4,2,1,421,Recent Customers
11534,349,2,5919.73,1,2,4,124,Almost Lost
11535,320,2,5919.209999999999,1,2,4,124,Almost Lost
11536,314,2,5915.54,1,2,4,124,Almost Lost
11537,311,2,5873.26,1,2,4,124,Almost Lost
11538,334,2,5895.24,1,2,4,124,Almost Lost
11539,310,2,5997.73,1,2,4,124,Almost Lost
11540,314,2,5958.18,1,2,4,124,Almost Lost
11541,291,2,5973.24,1,2,4,124,Almost Lost
11542,263,1,34.47,2,1,1,211,Needs Attention
11543,39,1,53.99,4,1,2,412,Recent Customers
11544,154,1,88.98,3,1,2,312,Needs Attention
11545,200,1,53.99,2,1,2,212,Needs Attention
11546,323,2,4460.3796,1,2,4,124,Almost Lost
11547,185,3,4976.3796,2,3,4,234,Loyal Customers
11548,79,3,7068.2699999999995,4,3,4,434,Loyal Customers
11549,48,3,7023.7699999999995,4,3,4,434,Loyal Customers
11550,319,3,5241.4282,1,3,4,134,Almost Lost
11551,334,1,53.99,1,1,2,112,Lost Customers
11552,23,1,34.99,4,1,1,411,Recent Customers
11553,160,1,21.49,3,1,1,311,Needs Attention
11554,266,1,34.99,1,1,1,111,Lost Customers
11555,266,1,34.99,1,1,1,111,Lost Customers
11556,39,1,21.49,4,1,1,411,Recent Customers
11557,174,1,21.49,2,1,1,211,Needs Attention
11558,60,1,21.49,4,1,1,411,Recent Customers
11559,61,1,34.99,4,1,1,411,Recent Customers
11560,57,1,53.99,4,1,2,412,Recent Customers
11561,324,2,4344.0882,1,2,4,124,Almost Lost
11562,217,1,84.98,2,1,2,212,Needs Attention
11563,208,1,53.99,2,1,2,212,Needs Attention
11564,317,2,4369.0882,1,2,4,124,Almost Lost
11565,143,1,34.99,3,1,1,311,Needs Attention
11566,22,25,1006.83,4,4,3,443,Loyal Customers
11567,320,1,53.99,1,1,2,112,Lost Customers
11568,131,3,6789.4596,3,3,4,334,Loyal Customers
11569,70,1,34.99,4,1,1,411,Recent Customers
11570,321,2,4391.4096,1,2,4,124,Almost Lost
11571,315,2,4390.6795999999995,1,2,4,124,Almost Lost
11572,327,2,4450.3696,1,2,4,124,Almost Lost
11573,186,1,34.99,2,1,1,211,Needs Attention
11574,320,1,34.99,1,1,1,111,Lost Customers
11575,135,3,6806.1182,3,3,4,334,Loyal Customers
11576,312,2,4486.4096,1,2,4,124,Almost Lost
11577,323,2,4344.0882,1,2,4,124,Almost Lost
11578,323,2,4406.3896,1,2,4,124,Almost Lost
11579,182,1,43.980000000000004,2,1,1,211,Needs Attention
11580,288,1,34.99,1,1,1,111,Lost Customers
11581,68,5,237.19,4,4,2,442,Loyal Customers
11582,312,2,4379.0782,1,2,4,124,Almost Lost
11583,296,2,4381.3896,1,2,4,124,Almost Lost
11584,135,1,8.99,3,1,1,311,Needs Attention
11585,19,1,49.99,4,1,2,412,Recent Customers
11586,93,1,8.99,3,1,1,311,Needs Attention
11587,295,2,4540.378199999999,1,2,4,124,Almost Lost
11588,262,2,4369.0882,2,2,4,224,Big Spender
11589,239,1,14.98,2,1,1,211,Needs Attention
11590,251,2,4384.0682,2,2,4,224,Big Spender
11591,251,2,5895.24,2,2,4,224,Big Spender
11592,262,2,5875.549999999999,2,2,4,224,Big Spender
11593,224,2,5908.25,2,2,4,224,Big Spender
11594,165,1,88.98,3,1,2,312,Needs Attention
11595,30,1,34.99,4,1,1,411,Recent Customers
11596,120,1,49.97,3,1,1,311,Needs Attention
11597,24,1,34.99,4,1,1,411,Recent Customers
11598,311,2,4548.6996,1,2,4,124,Almost Lost
11599,231,2,5957.219999999999,2,2,4,224,Big Spender
11600,268,1,34.99,1,1,1,111,Lost Customers
11601,236,2,5932.219999999999,2,2,4,224,Big Spender
11602,203,1,34.99,2,1,1,211,Needs Attention
11603,113,3,6767.138199999999,3,3,4,334,Loyal Customers
11604,105,3,6786.118199999999,3,3,4,334,Loyal Customers
11605,335,2,4344.0882,1,2,4,124,Almost Lost
11606,215,2,5922.23,2,2,4,224,Big Spender
11607,233,2,5913.24,2,2,4,224,Big Spender
11608,47,1,34.99,4,1,1,411,Recent Customers
11609,67,3,6872.1082,4,3,4,434,Loyal Customers
11610,89,3,6786.4396,3,3,4,334,Loyal Customers
11611,214,2,5873.26,2,2,4,224,Big Spender
11612,72,3,6795.118199999999,4,3,4,434,Loyal Customers
11613,280,2,4381.3896,1,2,4,124,Almost Lost
11614,299,2,4438.0581999999995,1,2,4,124,Almost Lost
11615,291,3,5205.7096,1,3,4,134,Almost Lost
11616,289,3,5253.6496,1,3,4,134,Almost Lost
11617,297,2,5935.549999999999,1,2,4,124,Almost Lost
11618,354,1,2369.9599999999996,1,1,3,113,Lost Customers
11619,58,16,634.84,4,4,3,443,Loyal Customers
11620,186,2,44.57,2,2,1,221,Needs Attention
11621,91,2,123.24000000000001,3,2,2,322,Needs Attention
11622,228,2,133.75,2,2,2,222,Needs Attention
11623,278,2,5948.24,1,2,4,124,Almost Lost
11624,280,2,5898.26,1,2,4,124,Almost Lost
11625,281,2,5913.25,1,2,4,124,Almost Lost
11626,297,2,5958.74,1,2,4,124,Almost Lost
11627,81,2,50.230000000000004,4,2,2,422,Recent Customers
11628,304,2,5875.549999999999,1,2,4,124,Almost Lost
11629,286,2,5930.23,1,2,4,124,Almost Lost
11630,277,2,5933.26,1,2,4,124,Almost Lost
11631,35,16,707.5,4,4,3,443,Loyal Customers
11632,26,16,1002.09,4,4,3,443,Loyal Customers
11633,15,2,77.27000000000001,4,2,2,422,Recent Customers
11634,278,2,39.58,1,2,1,121,Almost Lost
11635,130,2,42.28,3,2,1,321,Needs Attention
11636,11,2,77.27000000000001,4,2,2,422,Recent Customers
11637,348,2,39.58,1,2,1,121,Almost Lost
11638,102,2,77.27000000000001,3,2,2,322,Needs Attention
11639,21,2,127.26,4,2,2,422,Recent Customers
11640,31,5,409.12,4,4,3,443,Loyal Customers
11641,164,5,303.2,3,4,3,343,Loyal Customers
11642,5,5,481.86999999999995,4,4,3,443,Loyal Customers
11643,209,2,100.22,2,2,2,222,Needs Attention
11644,24,2,42.28,4,2,1,421,Recent Customers
11645,26,2,153.46,4,2,2,422,Recent Customers
11646,188,2,113.47999999999999,2,2,2,222,Needs Attention
11647,348,1,2365.9399999999996,1,1,3,113,Lost Customers
11648,149,2,88.99000000000001,3,2,2,322,Needs Attention
11649,281,2,91.28,1,2,2,122,Almost Lost
11650,43,2,128.97,4,2,2,422,Recent Customers
11651,103,5,226.43,3,4,2,342,Loyal Customers
11652,42,5,310.93,4,4,3,443,Loyal Customers
11653,109,2,178.96,3,2,2,322,Needs Attention
11654,280,2,5955.23,1,2,4,124,Almost Lost
11655,58,2,50.230000000000004,4,2,2,422,Recent Customers
11656,17,2,77.27000000000001,4,2,2,422,Recent Customers
11657,1,2,178.96,4,2,2,422,Recent Customers
11658,189,2,111.96000000000001,2,2,2,222,Needs Attention
11659,23,5,235.01,4,4,2,442,Loyal Customers
11660,166,5,324.72,3,4,3,343,Loyal Customers
11661,46,5,287.7,4,4,3,443,Loyal Customers
11662,207,2,100.27000000000001,2,2,2,222,Needs Attention
11663,348,2,5948.24,1,2,4,124,Almost Lost
11664,342,2,5948.24,1,2,4,124,Almost Lost
11665,349,2,5930.23,1,2,4,124,Almost Lost
11666,356,2,5948.24,1,2,4,124,Almost Lost
11667,41,2,91.28,4,2,2,422,Recent Customers
11668,25,2,128.97,4,2,2,422,Recent Customers
11669,163,2,113.21000000000001,3,2,2,322,Needs Attention
11670,133,2,100.27000000000001,3,2,2,322,Needs Attention
11671,296,2,5970.23,1,2,4,124,Almost Lost
11672,133,2,113.47999999999999,3,2,2,322,Needs Attention
11673,332,2,191.95000000000002,1,2,2,122,Almost Lost
11674,164,2,96.27000000000001,3,2,2,322,Needs Attention
11675,354,2,5898.26,1,2,4,124,Almost Lost
11676,51,2,91.28,4,2,2,422,Recent Customers
11677,60,5,298.21,4,4,3,443,Loyal Customers
11678,358,2,5900.549999999999,1,2,4,124,Almost Lost
11679,61,2,145.96,4,2,2,422,Recent Customers
11680,10,2,93.98,4,2,2,422,Recent Customers
11681,65,2,137.96,4,2,2,422,Recent Customers
11682,51,2,252.98000000000002,4,2,2,422,Recent Customers
11683,356,2,5897.23,1,2,4,124,Almost Lost
11684,48,2,93.98,4,2,2,422,Recent Customers
11685,47,2,110.92,4,2,2,422,Recent Customers
11686,280,2,128.97,1,2,2,122,Almost Lost
11687,222,2,97.98,2,2,2,222,Needs Attention
11688,349,2,5967.23,1,2,4,124,Almost Lost
11689,149,2,88.99000000000001,3,2,2,322,Needs Attention
11690,278,2,5904.23,1,2,4,124,Almost Lost
11691,255,2,119.96000000000001,2,2,2,222,Needs Attention
11692,11,2,93.98,4,2,2,422,Recent Customers
11693,366,1,2294.99,1,1,3,113,Lost Customers
11694,123,2,128.97,3,2,2,322,Needs Attention
11695,163,2,128.97,3,2,2,322,Needs Attention
11696,275,2,5873.26,1,2,4,124,Almost Lost
11697,117,2,152.96,3,2,2,322,Needs Attention
11698,15,5,255.93999999999997,4,4,2,442,Loyal Customers
11699,173,2,122.25,2,2,2,222,Needs Attention
11700,234,2,137.96,2,2,2,222,Needs Attention
11701,270,2,128.97,1,2,2,122,Almost Lost
11702,76,2,96.27000000000001,4,2,2,422,Recent Customers
11703,74,2,100.27000000000001,4,2,2,422,Recent Customers
11704,196,2,93.98,2,2,2,222,Needs Attention
11705,247,2,5940.54,2,2,4,224,Big Spender
11706,117,2,88.99000000000001,3,2,2,322,Needs Attention
11707,250,2,6025.219999999999,2,2,4,224,Big Spender
11708,246,2,5908.5,2,2,4,224,Big Spender
11709,107,5,325.89,3,4,3,343,Loyal Customers
11710,48,2,97.98,4,2,2,422,Recent Customers
11711,3,27,1103.78,4,4,3,443,Loyal Customers
11712,92,5,127.8,3,4,2,342,Loyal Customers
11713,69,2,191.95,4,2,2,422,Recent Customers
11714,260,2,93.98,2,2,2,222,Needs Attention
11715,30,2,143.97,4,2,2,422,Recent Customers
11716,16,2,96.27000000000001,4,2,2,422,Recent Customers
11717,32,2,192.47000000000003,4,2,2,422,Recent Customers
11718,314,2,100.27000000000001,1,2,2,122,Almost Lost
11719,131,5,287.2,3,4,3,343,Loyal Customers
11720,189,2,117.95,2,2,2,222,Needs Attention
11721,104,2,105.26,3,2,2,322,Needs Attention
11722,81,2,153.46,4,2,2,422,Recent Customers
11723,26,5,192.53,4,4,2,442,Loyal Customers
11724,46,5,210.09000000000003,4,4,2,442,Loyal Customers
11725,272,2,123.91,1,2,2,122,Almost Lost
11726,53,2,223.44,4,2,2,422,Recent Customers
11727,270,2,5962.24,1,2,4,124,Almost Lost
11728,84,2,109.97,4,2,2,422,Recent Customers
11729,18,2,159.96,4,2,2,422,Recent Customers
11730,21,2,134.46,4,2,2,422,Recent Customers
11731,178,2,121.44999999999999,2,2,2,222,Needs Attention
11732,167,2,173.47000000000003,3,2,2,322,Needs Attention
11733,22,2,194.98000000000002,4,2,2,422,Recent Customers
11734,206,2,135.78,2,2,2,222,Needs Attention
11735,38,2,109.97,4,2,2,422,Recent Customers
11736,56,2,166.45,4,2,2,422,Recent Customers
11737,196,2,77.27000000000001,2,2,2,222,Needs Attention
11738,33,5,331.67999999999995,4,4,3,443,Loyal Customers
11739,288,2,4758.03,1,2,4,124,Almost Lost
11740,11,5,384.09,4,4,3,443,Loyal Customers
11741,343,2,6079.24,1,2,4,124,Almost Lost
11742,252,2,5915.54,2,2,4,224,Big Spender
11743,258,2,5898.26,2,2,4,224,Big Spender
11744,155,2,72.28,3,2,2,322,Needs Attention
11745,270,2,5948.23,1,2,4,124,Almost Lost
11746,81,2,77.27000000000001,4,2,2,422,Recent Customers
11747,108,2,115.96000000000001,3,2,2,322,Needs Attention
11748,89,5,131.54,3,4,2,342,Loyal Customers
11749,29,3,47.92,4,3,1,431,Recent Customers
11750,120,3,8148.0199999999995,3,3,4,334,Loyal Customers
11751,196,3,8215.02,2,3,4,234,Loyal Customers
11752,54,3,137.87,4,3,2,432,Loyal Customers
11753,106,3,47.92,3,3,1,331,Needs Attention
11754,183,3,8163.53,2,3,4,234,Loyal Customers
11755,165,3,46.25,3,3,1,331,Needs Attention
11756,96,3,8078.0199999999995,3,3,4,334,Loyal Customers
11757,63,3,58.05,4,3,2,432,Loyal Customers
11758,66,3,58.05,4,3,2,432,Loyal Customers
11759,204,3,8054.049999999999,2,3,4,234,Loyal Customers
11760,71,3,274.92,4,3,3,433,Loyal Customers
11761,184,3,8149.49,2,3,4,234,Loyal Customers
11762,207,3,8228.009999999998,2,3,4,234,Loyal Customers
11763,78,3,76.65,4,3,2,432,Loyal Customers
11764,206,3,8129.0199999999995,2,3,4,234,Loyal Customers
11765,187,3,8143.03,2,3,4,234,Loyal Customers
11766,203,3,8280.48,2,3,4,234,Loyal Customers
11767,201,3,8319.51,2,3,4,234,Loyal Customers
11768,199,3,8139.039999999999,2,3,4,234,Loyal Customers
11769,133,5,478.95,3,4,3,343,Loyal Customers
11770,100,2,77.27000000000001,3,2,2,322,Needs Attention
11771,189,2,94.48,2,2,2,222,Needs Attention
11772,259,2,5913.24,2,2,4,224,Big Spender
11773,274,2,5983.74,1,2,4,124,Almost Lost
11774,230,2,5900.549999999999,2,2,4,224,Big Spender
11775,240,2,5913.25,2,2,4,224,Big Spender
11776,240,2,6079.24,2,2,4,224,Big Spender
11777,221,2,5915.53,2,2,4,224,Big Spender
11778,214,2,5873.26,2,2,4,224,Big Spender
11779,220,2,5873.26,2,2,4,224,Big Spender
11780,225,2,5973.24,2,2,4,224,Big Spender
11781,51,2,134.46,4,2,2,422,Recent Customers
11782,135,2,151.75,3,2,2,322,Needs Attention
11783,263,2,109.97,2,2,2,222,Needs Attention
11784,43,5,272.69,4,4,3,443,Loyal Customers
11785,151,2,74.98,3,2,2,322,Needs Attention
11786,6,2,126.96000000000001,4,2,2,422,Recent Customers
11787,85,2,109.97,4,2,2,422,Recent Customers
11788,162,2,255.27,3,2,2,322,Needs Attention
11789,276,2,72.28,1,2,2,122,Almost Lost
11790,252,2,146.95000000000002,2,2,2,222,Needs Attention
11791,59,2,119.98,4,2,2,422,Recent Customers
11792,213,2,119.98,2,2,2,222,Needs Attention
11793,353,2,101.96000000000001,1,2,2,122,Almost Lost
11794,1,2,77.27000000000001,4,2,2,422,Recent Customers
11795,65,2,74.98,4,2,2,422,Recent Customers
11796,244,2,5995.2,2,2,4,224,Big Spender
11797,214,2,5972.73,2,2,4,224,Big Spender
11798,232,2,5953.25,2,2,4,224,Big Spender
11799,234,2,5921.19,2,2,4,224,Big Spender
11800,169,2,77.27000000000001,3,2,2,322,Needs Attention
11801,29,2,87.28,4,2,2,422,Recent Customers
11802,59,5,215.29,4,4,2,442,Loyal Customers
11803,67,2,229.95,4,2,2,422,Recent Customers
11804,170,2,133.96,2,2,2,222,Needs Attention
11805,85,2,128.97,4,2,2,422,Recent Customers
11806,118,2,96.27000000000001,3,2,2,322,Needs Attention
11807,139,2,153.46,3,2,2,322,Needs Attention
11808,96,5,610.19,3,4,3,343,Loyal Customers
11809,233,2,5929.23,2,2,4,224,Big Spender
11810,219,2,5973.24,2,2,4,224,Big Spender
11811,226,2,5898.26,2,2,4,224,Big Spender
11812,225,2,5900.549999999999,2,2,4,224,Big Spender
11813,215,2,5953.25,2,2,4,224,Big Spender
11814,143,2,101.26,3,2,2,322,Needs Attention
11815,339,2,5948.24,1,2,4,124,Almost Lost
11816,343,2,5933.25,1,2,4,124,Almost Lost
11817,351,2,5898.26,1,2,4,124,Almost Lost
11818,364,2,5954.219999999999,1,2,4,124,Almost Lost
11819,13,2,96.27000000000001,4,2,2,422,Recent Customers
11820,54,5,232.70999999999998,4,4,2,442,Loyal Customers
11821,148,2,151.43,3,2,2,322,Needs Attention
11822,156,2,87.28,3,2,2,322,Needs Attention
11823,6,5,262.42,4,4,2,442,Loyal Customers
11824,20,5,240.01,4,4,2,442,Loyal Customers
11825,351,2,5900.549999999999,1,2,4,124,Almost Lost
11826,348,2,5898.26,1,2,4,124,Almost Lost
11827,51,5,512.47,4,4,3,443,Loyal Customers
11828,285,2,93.98,1,2,2,122,Almost Lost
11829,222,2,130.94,2,2,2,222,Needs Attention
11830,364,2,5930.23,1,2,4,124,Almost Lost
11831,353,2,5933.25,1,2,4,124,Almost Lost
11832,142,2,124.97,3,2,2,322,Needs Attention
11833,62,5,240.01,4,4,2,442,Loyal Customers
11834,350,2,5908.25,1,2,4,124,Almost Lost
11835,256,2,4772.299999999999,2,2,4,224,Big Spender
11836,282,2,69.99000000000001,1,2,2,122,Almost Lost
11837,343,2,5923.23,1,2,4,124,Almost Lost
11838,154,2,135.21,3,2,2,322,Needs Attention
11839,231,2,5955.23,2,2,4,224,Big Spender
11840,270,2,87.28,1,2,2,122,Almost Lost
11841,84,5,307.97,4,4,3,443,Loyal Customers
11842,56,2,98.97,4,2,2,422,Recent Customers
11843,327,2,116.76,1,2,2,122,Almost Lost
11844,18,2,124.97,4,2,2,422,Recent Customers
11845,51,4,197.2,4,4,2,442,Loyal Customers
11846,203,2,84.99000000000001,2,2,2,222,Needs Attention
11847,75,2,124.97,4,2,2,422,Recent Customers
11848,54,2,92.27000000000001,4,2,2,422,Recent Customers
11849,18,2,257.97,4,2,2,422,Recent Customers
11850,240,2,149.46,2,2,2,222,Needs Attention
11851,55,2,84.99000000000001,4,2,2,422,Recent Customers
11852,149,2,124.97,3,2,2,322,Needs Attention
11853,223,2,89.98,2,2,2,222,Needs Attention
11854,228,2,5985.2,2,2,4,224,Big Spender
11855,140,2,89.98,3,2,2,322,Needs Attention
11856,29,2,133.96,4,2,2,422,Recent Customers
11857,55,2,124.97,4,2,2,422,Recent Customers
11858,201,2,84.99000000000001,2,2,2,222,Needs Attention
11859,59,2,72.28,4,2,2,422,Recent Customers
11860,78,2,69.99000000000001,4,2,2,422,Recent Customers
11861,38,5,286.3,4,4,3,443,Loyal Customers
11862,98,2,209.23,3,2,2,322,Needs Attention
11863,147,2,47.940000000000005,3,2,1,321,Needs Attention
11864,237,2,47.940000000000005,2,2,1,221,Needs Attention
11865,115,2,114.92,3,2,2,322,Needs Attention
11866,277,2,42.95,1,2,1,121,Almost Lost
11867,98,2,82.93,3,2,2,322,Needs Attention
11868,43,5,247.01,4,4,2,442,Loyal Customers
11869,13,5,269.08,4,4,2,442,Loyal Customers
11870,12,2,242.27,4,2,2,422,Recent Customers
11871,245,2,69.99000000000001,2,2,2,222,Needs Attention
11872,218,2,5948.24,2,2,4,224,Big Spender
11873,237,2,5923.23,2,2,4,224,Big Spender
11874,11,2,72.21000000000001,4,2,2,422,Recent Customers
11875,2,5,292.7,4,4,3,443,Loyal Customers
11876,127,2,82.93,3,2,2,322,Needs Attention
11877,32,2,42.95,4,2,1,421,Recent Customers
11878,48,2,82.93,4,2,2,422,Recent Customers
11879,88,2,107.42,3,2,2,322,Needs Attention
11880,87,2,50.230000000000004,4,2,2,422,Recent Customers
11881,43,2,148.39999999999998,4,2,2,422,Recent Customers
11882,201,2,47.940000000000005,2,2,1,221,Needs Attention
11883,76,2,77.27000000000001,4,2,2,422,Recent Customers
11884,31,2,109.97,4,2,2,422,Recent Customers
11885,359,2,5900.549999999999,1,2,4,124,Almost Lost
11886,226,2,5897.53,2,2,4,224,Big Spender
11887,216,2,82.93,2,2,2,222,Needs Attention
11888,317,1,2376.9599999999996,1,1,3,113,Lost Customers
11889,331,2,50.230000000000004,1,2,2,122,Almost Lost
11890,208,2,130.44,2,2,2,222,Needs Attention
11891,213,2,109.97,2,2,2,222,Needs Attention
11892,191,3,8119.03,2,3,4,234,Loyal Customers
11893,190,3,8123.03,2,3,4,234,Loyal Customers
11894,207,3,8223.0,2,3,4,234,Loyal Customers
11895,188,3,8149.039999999999,2,3,4,234,Loyal Customers
11896,202,3,8117.969999999999,2,3,4,234,Loyal Customers
11897,107,3,8203.02,3,3,4,334,Loyal Customers
11898,190,3,8179.03,2,3,4,234,Loyal Customers
11899,205,3,8189.5,2,3,4,234,Loyal Customers
11900,202,3,8257.009999999998,2,3,4,234,Loyal Customers
11901,81,3,8248.009999999998,4,3,4,434,Loyal Customers
11902,31,3,63.03999999999999,4,3,2,432,Loyal Customers
11903,200,3,8108.039999999999,2,3,4,234,Loyal Customers
11904,212,3,8214.5,2,3,4,234,Loyal Customers
11905,207,3,8155.98,2,3,4,234,Loyal Customers
11906,201,3,8151.0,2,3,4,234,Loyal Customers
11907,193,3,8135.33,2,3,4,234,Loyal Customers
11908,159,3,8079.049999999999,3,3,4,334,Loyal Customers
11909,181,3,8105.3099999999995,2,3,4,234,Loyal Customers
11910,179,3,8113.03,2,3,4,234,Loyal Customers
11911,39,3,62.459999999999994,4,3,2,432,Loyal Customers
11912,68,3,8095.32,4,3,4,434,Loyal Customers
11913,34,3,41.26,4,3,1,431,Recent Customers
11914,159,3,8165.959999999999,3,3,4,334,Loyal Customers
11915,158,3,8143.0,3,3,4,334,Loyal Customers
11916,161,3,8178.51,3,3,4,334,Loyal Customers
11917,163,3,8121.33,3,3,4,334,Loyal Customers
11918,65,3,8204.99,4,3,4,434,Loyal Customers
11919,39,3,8171.5199999999995,4,3,4,434,Loyal Customers
11920,49,3,8156.32,4,3,4,434,Loyal Customers
11921,67,3,63.239999999999995,4,3,2,432,Loyal Customers
11922,98,5,275.5,3,4,3,343,Loyal Customers
11923,20,2,42.95,4,2,1,421,Recent Customers
11924,224,2,5897.23,2,2,4,224,Big Spender
11925,224,2,5968.23,2,2,4,224,Big Spender
11926,225,2,47.940000000000005,2,2,1,221,Needs Attention
11927,1,2,51.94,4,2,2,422,Recent Customers
11928,47,2,47.940000000000005,4,2,1,421,Recent Customers
11929,43,3,4965.78,4,3,4,434,Loyal Customers
11930,44,3,5035.8099999999995,4,3,4,434,Loyal Customers
